transaction_id,client_id,amount,transaction_type,timestamp,client_country,counterparty_country,ofac_match_flag,fatf_country_flag,structuring_pattern_flag,rapid_movement_flag,trade_mispricing_flag
22329,713,21001.22,SWIFT,2025-09-10 17:38:48,IR,DE,0,0,0,0,0
22330,1809,1427.74,ACH,2025-07-22 10:31:16,CH,NL,0,0,0,0,0
22331,1618,237.63,Wire,2025-08-11 19:03:46,VE,AU,0,0,0,0,0
22332,592,19.74,Check,2025-07-28 14:16:23,IR,UK,0,0,0,0,0
22333,1389,1536.89,ACH,2025-08-27 06:50:22,UK,US,0,0,0,0,0
22334,1019,1130.0,ACH,2025-08-15 06:54:31,US,CH,0,0,0,0,0
22335,657,1183.73,ACH,2025-07-03 19:41:03,CN,DE,0,0,0,0,0
22336,512,1612.61,SWIFT,2025-08-15 04:50:26,RU,AE,0,0,0,0,0
22337,754,1212.15,Check,2025-09-24 10:34:53,KP,UK,0,0,0,0,0
22338,1079,1101.88,Check,2025-07-03 21:11:14,IR,AU,0,0,0,0,0
22339,1260,2222.74,Check,2025-09-28 14:08:22,DE,AU,0,0,0,0,0
22340,1605,4642.02,Wire,2025-07-25 23:18:12,LB,AE,0,0,0,0,0
22341,101,191.77,Check,2025-09-22 02:44:53,VE,AU,0,0,0,0,0
22342,1292,16732.02,SWIFT,2025-07-21 22:19:26,KP,NL,0,0,0,0,0
22343,1502,28506.84,Check,2025-09-08 18:50:46,JP,CH,0,0,0,0,0
22344,1082,1404.01,Wire,2025-09-07 10:37:42,NL,IN,0,0,0,0,0
22345,529,2142.22,ACH,2025-07-07 00:47:26,AE,DE,0,0,0,0,0
22346,808,1762.17,ACH,2025-08-14 02:41:52,SY,AE,0,0,0,0,0
22347,1517,1593.4,Wire,2025-07-12 07:59:22,IN,IN,0,0,0,0,0
22348,1346,1771.91,Wire,2025-09-30 04:48:50,FR,JP,0,0,0,0,0
22349,525,765.74,SWIFT,2025-07-24 03:39:04,AU,UK,0,0,0,0,0
22350,1494,82394.47,Check,2025-09-26 05:35:26,AU,SG,0,0,0,0,0
22351,780,3016.19,ACH,2025-09-18 21:34:18,CN,IN,0,0,0,0,0
22352,702,363.73,Check,2025-09-11 00:43:55,IN,US,0,0,0,0,0
22353,491,3628.55,ACH,2025-08-16 03:30:30,US,NL,0,0,0,0,0
22354,1004,1648.05,Wire,2025-08-20 19:49:48,IN,UK,0,0,0,0,0
22355,1404,986.08,ACH,2025-07-05 01:20:22,JP,DE,0,0,0,0,0
22356,71,99482.18,Wire,2025-09-24 15:38:14,CN,UK,0,0,0,0,0
22357,1435,886.54,SWIFT,2025-08-25 17:59:47,DE,FR,0,0,0,1,0
22358,48,3744.93,SWIFT,2025-07-11 23:27:28,KP,CA,0,0,0,0,0
22359,1713,30.69,Check,2025-08-18 18:12:31,SY,AE,0,0,0,0,0
22360,378,2172.22,Wire,2025-07-28 22:57:12,SG,CN,0,0,0,0,0
22361,1999,2815.53,Wire,2025-09-20 10:48:30,JP,IN,0,0,0,0,0
22362,1602,2306.22,ACH,2025-09-06 08:24:50,VE,CH,0,0,0,0,0
22363,1564,514.58,Wire,2025-07-18 12:39:06,VE,NL,0,0,0,0,0
22364,1059,519.78,ACH,2025-09-11 05:04:39,AU,IN,0,0,0,0,0
22365,1551,648.03,SWIFT,2025-08-31 22:28:29,CA,IN,0,0,0,0,0
22366,977,840.71,ACH,2025-07-28 03:57:10,US,CH,0,0,0,0,0
22367,1212,262.99,ACH,2025-07-23 12:56:21,AU,DE,0,0,0,0,0
22368,1686,105.93,SWIFT,2025-08-18 09:56:17,KP,FR,0,0,0,0,0
22369,1214,41713.06,SWIFT,2025-08-10 15:03:59,SG,AU,0,0,0,0,0
22370,975,2859.65,ACH,2025-07-29 18:55:31,FR,CH,0,0,0,0,0
22371,306,1135.72,SWIFT,2025-08-22 19:57:48,IR,DE,0,0,0,0,0
22372,713,2282.43,Wire,2025-08-01 14:14:09,IR,JP,0,0,0,0,0
22373,536,5297.64,ACH,2025-09-21 03:58:44,US,CA,0,0,0,0,0
22374,1611,7187.59,Wire,2025-07-22 20:24:02,CA,AU,0,0,0,0,0
22375,688,453.6,ACH,2025-09-10 04:56:59,DE,SG,0,0,0,0,0
22376,1109,1442.83,SWIFT,2025-09-06 02:32:47,SD,CN,0,0,0,0,0
22377,1812,445.44,Check,2025-09-09 09:16:49,CH,CH,0,0,0,0,0
22378,1600,6.52,SWIFT,2025-09-21 10:15:36,FR,NL,0,0,0,0,0
22379,1869,3445.17,ACH,2025-08-10 08:48:01,SD,CA,0,0,0,0,0
22380,223,1913.18,ACH,2025-08-09 21:01:42,SY,CN,0,0,0,0,0
22381,1367,803.05,Check,2025-08-23 22:34:16,AE,UK,0,0,0,0,0
22382,115,125.3,Wire,2025-07-25 18:35:51,SG,AE,0,0,0,0,0
22383,1783,6613.44,ACH,2025-07-10 00:34:16,IN,CA,0,0,0,0,0
22384,624,1.03,Wire,2025-09-16 03:12:17,CH,AU,0,0,0,0,0
22385,1535,2048.48,ACH,2025-07-28 10:41:24,AU,CA,0,0,0,0,0
22386,1203,1107.53,SWIFT,2025-07-20 17:15:00,NL,UK,0,0,0,0,0
22387,785,1016.5,SWIFT,2025-09-24 03:56:06,NL,US,0,0,0,0,0
22388,1950,946.48,ACH,2025-09-18 13:27:37,LB,DE,0,0,0,1,0
22389,908,24018.07,Wire,2025-08-20 03:04:12,FR,JP,0,0,0,0,0
22390,876,1106.97,Check,2025-09-05 16:45:39,RU,AU,0,0,0,0,0
22391,68,8711.71,Wire,2025-09-10 22:04:08,UK,NL,0,0,0,0,0
22392,1776,913.88,ACH,2025-08-29 02:25:08,US,CH,0,0,0,0,0
22393,1467,770.08,ACH,2025-09-02 11:52:42,FR,DE,0,0,0,0,0
22394,1095,40.89,ACH,2025-07-27 08:27:14,LB,DE,0,0,0,0,0
22395,1858,40421.27,ACH,2025-09-16 10:12:35,CN,DE,0,0,0,0,0
22396,95,1480.92,ACH,2025-07-06 22:11:31,SD,CN,0,0,0,0,0
22397,334,1382.56,Check,2025-08-22 11:17:18,RU,CH,0,0,0,0,0
22398,93,267.81,Wire,2025-09-19 20:01:26,SY,AU,0,0,0,0,0
22399,1588,4440.01,ACH,2025-08-29 04:07:55,FR,CA,0,0,0,0,0
22400,1182,5297.88,SWIFT,2025-08-31 22:04:30,NL,DE,0,0,0,0,0
22401,1991,2058.96,SWIFT,2025-08-01 15:21:37,CA,AE,0,0,0,0,0
22402,229,4732.17,Check,2025-09-16 02:17:03,IN,CN,0,0,0,0,0
22403,401,2186.19,SWIFT,2025-07-19 15:42:36,SG,DE,0,0,0,0,0
22404,32,297.74,ACH,2025-09-20 08:06:58,FR,CN,0,0,0,0,0
22405,1160,23191.47,SWIFT,2025-09-25 14:23:06,US,IN,0,0,0,0,0
22406,1135,544.5,SWIFT,2025-07-22 10:53:59,FR,NL,0,0,0,0,0
22407,1197,4091.9,ACH,2025-08-21 03:15:12,NL,NL,0,0,0,0,0
22408,623,5400.34,Wire,2025-08-22 14:46:51,KP,CN,0,0,0,0,0
22409,256,3115.93,Wire,2025-08-15 01:57:17,RU,IN,0,0,0,0,0
22410,1759,1024.62,Check,2025-08-11 05:58:22,CH,AE,0,0,0,0,0
22411,363,2872.36,ACH,2025-08-01 21:35:16,CN,SG,0,0,0,1,0
22412,1443,2173.36,Wire,2025-08-31 19:49:44,CH,DE,0,0,0,0,0
22413,1760,510.1,SWIFT,2025-08-15 15:51:45,DE,AE,0,0,0,1,0
22414,1765,2732.31,Check,2025-07-22 22:39:22,IN,CN,0,0,0,0,0
22415,443,5946.86,Wire,2025-09-19 21:05:41,RU,UK,0,0,0,0,0
22416,1589,1292.46,SWIFT,2025-09-03 02:26:38,SG,UK,0,0,0,0,0
22417,416,2157.45,ACH,2025-08-15 17:02:46,CH,IN,0,0,0,0,0
22418,667,1324.17,Wire,2025-07-08 15:15:14,US,CN,0,0,0,0,0
22419,1768,351.52,Check,2025-08-14 12:08:22,IR,CN,0,0,0,0,0
22420,1822,320.93,SWIFT,2025-08-23 07:57:54,RU,CA,0,0,0,0,0
22421,983,3032.9,Wire,2025-08-04 10:23:45,SD,JP,0,0,0,0,0
22422,1933,5957.2,Wire,2025-08-15 19:30:14,IR,US,0,0,0,0,0
22423,453,748.44,SWIFT,2025-09-10 08:58:03,KP,UK,0,0,0,0,0
22424,81,609.45,Check,2025-09-17 23:58:38,AE,JP,0,0,0,0,0
22425,127,3660.58,Check,2025-08-23 18:06:03,SG,DE,0,0,0,0,0
22426,1125,5147.14,ACH,2025-07-23 12:18:02,KP,JP,0,0,0,0,0
22427,539,5378.65,SWIFT,2025-09-29 13:27:45,CH,SG,0,0,0,0,0
22428,1478,342.02,Wire,2025-08-29 06:42:31,VE,AE,0,0,0,0,0
22429,567,252.23,SWIFT,2025-09-21 22:22:21,DE,DE,0,0,0,0,0
22430,130,4824.3,Wire,2025-08-04 10:06:34,IR,CA,0,0,0,0,0
22431,731,3165.1,Wire,2025-07-13 03:52:45,SY,VE,1,0,0,1,0
22432,345,760.94,Check,2025-09-13 12:38:04,SG,AE,0,0,0,0,0
22433,1091,643.23,SWIFT,2025-07-07 19:05:43,RU,SG,0,0,0,0,0
22434,1653,583.27,SWIFT,2025-08-16 02:37:56,IN,DE,0,0,0,0,0
22435,288,1955.83,SWIFT,2025-08-25 19:57:55,DE,FR,0,0,0,0,0
22436,1670,1468.14,Wire,2025-08-10 07:57:26,AE,US,0,0,0,1,0
22437,78,2642.09,Check,2025-08-03 08:09:21,SD,CH,0,0,0,0,0
22438,1577,318.47,SWIFT,2025-09-23 07:16:15,IN,JP,0,0,0,0,0
22439,768,617.58,SWIFT,2025-09-30 19:45:22,CH,SD,1,0,0,0,0
22440,1417,3823.11,SWIFT,2025-09-12 04:19:44,AU,FR,0,0,0,0,0
22441,502,4255.91,Check,2025-07-21 13:05:06,SY,CA,0,0,0,1,0
22442,334,208.52,ACH,2025-08-02 11:33:37,RU,AU,0,0,0,0,0
22443,1899,4089.36,ACH,2025-07-25 03:17:48,AF,CN,0,0,0,0,0
22444,1767,328.16,SWIFT,2025-07-04 06:25:55,UK,IN,0,0,0,0,0
22445,1445,112.38,Check,2025-09-07 09:36:03,AF,DE,0,0,0,0,0
22446,707,4341.15,SWIFT,2025-08-30 11:59:11,SY,UK,0,0,0,0,0
22447,1692,2430.39,Check,2025-08-14 06:34:03,UK,FR,0,0,0,0,0
22448,1757,1768.81,Wire,2025-09-26 03:16:16,SY,NL,0,0,0,0,0
22449,319,4581.49,Wire,2025-08-20 02:18:21,IR,VE,1,0,0,0,0
22450,839,2010.57,Wire,2025-07-03 16:18:19,CA,IN,0,0,0,0,0
22451,1408,7157.28,SWIFT,2025-09-14 13:15:01,SY,JP,0,0,0,0,0
22452,1592,302.26,ACH,2025-07-23 01:14:44,CA,NL,0,0,0,0,0
22453,1005,47.13,SWIFT,2025-07-04 06:04:50,US,SG,0,0,0,0,0
22454,852,1831.2,Check,2025-08-19 15:55:16,AE,JP,0,0,0,0,0
22455,1629,888.87,Wire,2025-08-04 01:27:38,FR,UK,0,0,0,0,0
22456,485,4804.9,Wire,2025-09-14 13:21:38,NL,DE,0,0,0,0,0
22457,393,2549.75,ACH,2025-08-27 02:15:11,AF,US,0,0,0,0,0
22458,1407,1182.04,SWIFT,2025-08-17 18:51:40,JP,CH,0,0,0,1,0
22459,342,3730.78,SWIFT,2025-07-23 01:44:24,LB,AE,0,0,0,0,0
22460,1247,8559.95,Check,2025-08-14 15:49:12,IN,AU,0,0,0,0,0
22461,415,7241.93,SWIFT,2025-07-08 15:55:35,RU,LB,0,0,0,0,0
22462,236,2176.44,Wire,2025-07-31 00:26:22,RU,JP,0,0,0,0,0
22463,1425,1522.78,Check,2025-08-07 16:57:02,IN,NL,0,0,0,0,0
22464,1819,166.07,ACH,2025-07-15 17:03:19,RU,JP,0,0,0,0,0
22465,192,571.79,SWIFT,2025-07-12 09:12:29,DE,SG,0,0,0,0,0
22466,208,1491.72,SWIFT,2025-08-24 05:06:56,SD,CN,0,0,0,0,0
22467,1984,285.94,Wire,2025-09-27 15:44:48,CN,AE,0,0,0,0,0
22468,388,3757.15,ACH,2025-09-02 16:47:36,RU,DE,0,0,0,0,0
22469,1110,3000.11,ACH,2025-08-02 13:00:07,SD,DE,0,0,0,0,0
22470,1174,5580.01,Wire,2025-09-03 19:32:05,UK,CH,0,0,0,0,0
22471,1375,2044.02,ACH,2025-09-01 23:09:54,AF,FR,0,0,0,0,0
22472,1650,4124.06,Wire,2025-07-26 09:36:29,CH,NL,0,0,0,0,0
22473,1188,1487.61,Wire,2025-08-19 18:35:56,FR,CN,0,0,0,0,0
22474,572,181.86,SWIFT,2025-07-13 16:57:27,RU,NL,0,0,0,0,0
22475,893,1212.73,Wire,2025-08-06 02:19:50,CH,AU,0,0,0,1,0
22476,622,31256.95,ACH,2025-09-10 07:16:58,US,UK,0,0,0,0,0
22477,1017,2115.1,SWIFT,2025-09-22 07:29:38,FR,AE,0,0,0,0,0
22478,730,364.26,Wire,2025-09-30 12:21:53,UK,US,0,0,0,0,0
22479,1150,27768.15,SWIFT,2025-09-02 03:19:04,FR,FR,0,0,0,0,0
22480,1166,3638.45,ACH,2025-07-03 03:48:28,SY,IN,0,0,0,0,0
22481,593,336.56,Wire,2025-08-18 04:35:06,CH,IN,0,0,0,1,0
22482,410,3265.89,SWIFT,2025-09-24 14:45:02,AE,US,0,0,0,0,0
22483,1139,507.67,SWIFT,2025-07-08 13:25:17,CN,US,0,0,0,0,0
22484,893,577.76,ACH,2025-09-22 22:36:53,CH,CN,0,0,0,0,0
22485,627,513.11,Check,2025-08-02 20:44:44,NL,US,0,0,0,1,0
22486,974,541.54,Check,2025-07-20 05:43:33,DE,CA,0,0,0,0,0
22487,561,875.41,SWIFT,2025-07-05 07:18:33,KP,FR,0,0,0,0,0
22488,1474,4808.68,ACH,2025-08-23 16:54:35,KP,AU,0,0,0,1,0
22489,1218,5979.44,ACH,2025-09-23 11:30:07,LB,AU,0,0,0,0,0
22490,1592,2001.06,Wire,2025-08-08 21:17:47,CA,CH,0,0,0,0,0
22491,121,1339.49,Check,2025-09-19 03:36:47,IN,IN,0,0,0,0,0
22492,1724,40.26,Check,2025-09-07 19:32:39,IN,AU,0,0,0,0,0
22493,1116,6526.91,SWIFT,2025-09-02 23:41:13,CA,AE,0,0,0,0,0
22494,455,7163.68,SWIFT,2025-09-26 05:37:12,VE,CH,0,0,0,0,0
22495,862,2579.08,ACH,2025-07-08 19:04:30,SD,SG,0,0,0,0,0
22496,948,4041.95,SWIFT,2025-08-06 22:23:23,CA,IN,0,0,0,0,0
22497,103,2440.51,Check,2025-09-14 05:04:42,CA,DE,0,0,0,0,0
22498,174,14878.56,SWIFT,2025-07-23 11:58:55,AF,FR,0,0,0,0,0
22499,604,357.3,ACH,2025-09-12 21:32:17,CA,AE,0,0,0,0,0
22500,1984,2367.78,Check,2025-09-14 03:39:35,CN,CH,0,0,0,0,0
22501,1036,4887.32,Wire,2025-08-10 09:11:27,DE,CN,0,0,0,0,0
22502,1778,1807.46,Check,2025-08-27 23:39:06,SG,AU,0,0,0,0,0
22503,1,3627.54,ACH,2025-09-24 22:09:38,JP,AE,0,0,0,0,0
22504,293,655.59,Wire,2025-08-16 03:59:18,NL,JP,0,0,0,0,0
22505,1583,4977.77,ACH,2025-07-30 12:21:19,CN,IN,0,0,0,0,0
22506,659,6596.06,SWIFT,2025-09-24 15:40:59,SG,US,0,0,0,0,0
22507,206,2457.28,ACH,2025-09-05 23:38:09,CH,DE,0,0,0,0,0
22508,805,1263.28,Wire,2025-08-13 10:22:20,VE,CH,0,0,0,0,0
22509,189,5245.94,Check,2025-07-23 12:06:48,UK,FR,0,0,0,0,0
22510,1488,3919.37,Check,2025-07-29 17:49:10,AU,UK,0,0,0,0,0
22511,499,4911.32,SWIFT,2025-09-11 11:54:12,SY,NL,0,0,0,0,0
22512,441,916.24,Check,2025-07-27 04:43:35,FR,JP,0,0,0,0,0
22513,1561,769.44,Wire,2025-08-15 07:01:57,LB,JP,0,0,0,0,0
22514,1183,1481.9,Check,2025-09-16 23:09:51,AU,CN,0,0,0,0,0
22515,91,226.14,ACH,2025-08-07 02:37:39,AF,JP,0,0,0,0,0
22516,1228,443.64,SWIFT,2025-07-09 17:50:39,SD,CH,0,0,0,0,0
22517,1856,467.8,SWIFT,2025-09-03 14:29:46,CH,AE,0,0,0,0,0
22518,1607,4738.12,ACH,2025-07-19 21:36:59,FR,FR,0,0,0,0,0
22519,1396,1441.43,ACH,2025-07-30 01:45:49,SD,CN,0,0,0,0,0
22520,1140,1787.08,ACH,2025-07-29 22:02:58,SG,SG,0,0,0,0,0
22521,1871,471.96,ACH,2025-09-06 13:37:47,US,US,0,0,0,0,0
22522,90,1285.56,Wire,2025-08-23 04:15:40,IR,CN,0,0,0,0,0
22523,179,242.84,Check,2025-08-19 21:47:00,IR,CN,0,0,0,0,0
22524,1941,2024.14,SWIFT,2025-09-26 21:47:59,KP,NL,0,0,0,0,0
22525,1031,2410.45,ACH,2025-08-20 02:57:15,IR,FR,0,0,0,1,0
22526,983,460.49,Check,2025-09-19 04:03:25,SD,JP,0,0,0,0,0
22527,1991,290.49,Wire,2025-09-27 04:10:47,CA,US,0,0,0,0,0
22528,1792,1887.06,Wire,2025-09-14 18:23:56,CA,IN,0,0,0,0,0
22529,1698,3087.74,Wire,2025-08-14 00:34:48,AF,AU,0,0,0,0,0
22530,934,624.15,SWIFT,2025-07-24 04:17:01,KP,CN,0,0,0,0,0
22531,382,3510.92,Wire,2025-09-26 22:29:34,CA,DE,0,0,0,0,0
22532,1427,878.97,SWIFT,2025-07-05 03:52:42,US,FR,0,0,0,0,0
22533,566,3368.47,Wire,2025-08-12 08:12:09,CH,AU,0,0,0,0,0
22534,219,2454.34,ACH,2025-07-21 09:13:35,AU,JP,0,0,0,0,0
22535,1984,2871.81,SWIFT,2025-07-03 01:42:49,CN,FR,0,0,0,0,0
22536,226,2092.24,SWIFT,2025-08-04 14:40:18,LB,VE,1,0,0,1,0
22537,933,4743.31,SWIFT,2025-08-30 11:18:16,KP,CH,0,0,0,0,0
22538,8,1309.58,ACH,2025-07-17 17:37:06,CA,US,0,0,0,0,0
22539,778,2566.83,SWIFT,2025-07-06 07:18:34,FR,DE,0,0,0,0,0
22540,727,1275.27,Check,2025-09-15 02:54:15,SD,NL,0,0,0,0,0
22541,1912,5211.12,SWIFT,2025-08-20 19:35:43,SG,UK,0,0,0,0,0
22542,90,3269.59,Check,2025-07-10 09:49:39,IR,AU,0,0,0,0,0
22543,865,1558.53,ACH,2025-08-16 03:35:14,SY,IN,0,0,0,0,0
22544,451,204.19,Check,2025-07-18 22:20:55,AF,NL,0,0,0,0,0
22545,197,4282.65,ACH,2025-07-09 23:17:05,SD,DE,0,0,0,0,0
22546,1651,617.33,Wire,2025-07-03 13:58:26,IN,NL,0,0,0,0,0
22547,1767,1337.12,Check,2025-07-31 16:54:59,UK,DE,0,0,0,0,0
22548,1033,30620.85,ACH,2025-09-16 03:48:49,DE,AE,0,0,0,0,0
22549,340,6240.53,SWIFT,2025-07-04 17:51:46,SG,IN,0,0,0,0,0
22550,942,5785.64,ACH,2025-09-26 00:36:48,CA,DE,0,0,0,0,0
22551,870,2042.39,Check,2025-09-10 15:39:45,DE,NL,0,0,0,0,0
22552,1385,570.79,Check,2025-08-07 08:45:57,CA,AE,0,0,0,1,0
22553,503,418.13,Wire,2025-09-22 17:32:02,SG,CN,0,0,0,0,0
22554,1050,1777.26,SWIFT,2025-09-18 15:50:20,AU,AE,0,0,0,0,0
22555,1404,3900.57,ACH,2025-07-22 19:02:48,JP,IN,0,0,0,0,0
22556,4,5534.22,SWIFT,2025-08-27 14:02:46,RU,SG,0,0,0,0,0
22557,363,2316.01,Wire,2025-08-21 02:45:14,CN,IN,0,0,0,0,0
22558,1989,1644.56,SWIFT,2025-08-28 17:12:45,NL,CN,0,0,0,0,0
22559,1778,740.08,SWIFT,2025-09-01 08:49:54,SG,SG,0,0,0,0,0
22560,607,51931.6,Check,2025-08-19 10:04:10,SY,DE,0,0,0,0,0
22561,1085,2136.36,SWIFT,2025-07-15 00:50:08,IN,US,0,0,0,0,0
22562,749,3190.46,Wire,2025-07-10 20:36:37,NL,IN,0,0,0,0,0
22563,1507,1160.91,Check,2025-07-27 00:06:18,SY,AE,0,0,0,0,0
22564,368,91.32,ACH,2025-09-23 09:12:05,JP,DE,0,0,0,0,0
22565,1471,505.71,Check,2025-07-06 00:40:27,AU,CN,0,0,0,0,0
22566,1000,8451.48,ACH,2025-07-30 19:37:33,SG,SG,0,0,0,0,0
22567,886,7051.77,Wire,2025-08-17 07:25:29,KP,SG,0,0,0,0,0
22568,137,683.7,Check,2025-08-27 16:34:27,CA,CA,0,0,0,0,0
22569,1502,110.97,SWIFT,2025-07-16 21:55:05,JP,SG,0,0,0,0,0
22570,1973,487.22,Wire,2025-07-17 14:22:24,CN,DE,0,0,0,0,0
22571,953,918.46,ACH,2025-08-27 00:08:16,KP,FR,0,0,0,0,0
22572,323,1862.3,ACH,2025-09-22 05:27:30,NL,CA,0,0,0,0,0
22573,1804,1666.43,ACH,2025-07-09 05:47:35,US,SG,0,0,0,0,0
22574,1124,1225.53,ACH,2025-08-25 17:24:14,SY,IN,0,0,0,0,0
22575,1653,654.74,Wire,2025-08-14 16:05:25,IN,FR,0,0,0,0,0
22576,1271,951.29,Wire,2025-08-09 21:55:17,US,SG,0,0,0,0,0
22577,1711,510.0,ACH,2025-09-14 18:25:24,RU,IN,0,0,0,0,0
22578,1508,3474.99,ACH,2025-08-24 19:33:00,CA,UK,0,0,0,0,0
22579,327,2707.9,Wire,2025-07-04 14:07:14,AE,UK,0,0,0,0,0
22580,1222,683.27,SWIFT,2025-07-05 03:59:00,AE,RU,1,0,0,0,0
22581,1309,975.48,Wire,2025-08-03 18:03:05,AF,CH,0,0,0,0,0
22582,598,2954.82,Wire,2025-07-18 04:53:48,KP,AE,0,0,0,0,0
22583,656,754.05,SWIFT,2025-09-24 13:03:19,AU,NL,0,0,0,0,0
22584,1461,3892.25,Check,2025-08-31 19:28:44,IN,DE,0,0,0,0,0
22585,287,4117.29,ACH,2025-07-31 05:38:59,UK,CH,0,0,0,0,0
22586,904,2560.0,Wire,2025-07-25 20:56:01,CN,SG,0,0,0,0,0
22587,296,2430.01,Wire,2025-09-18 07:38:21,US,AU,0,0,0,0,0
22588,1184,68.13,SWIFT,2025-08-18 02:23:45,US,US,0,0,0,0,0
22589,1825,185.06,Check,2025-07-22 06:59:33,LB,FR,0,0,0,0,0
22590,1766,3667.06,ACH,2025-07-12 23:40:30,UK,CH,0,0,0,0,0
22591,1739,826.06,Check,2025-09-15 15:11:57,JP,AE,0,0,0,0,0
22592,326,326.42,ACH,2025-07-09 18:17:54,US,US,0,0,0,0,0
22593,279,1265.98,SWIFT,2025-07-16 11:12:19,VE,AE,0,0,0,1,0
22594,86,1170.98,Check,2025-08-15 05:20:43,FR,CH,0,0,0,0,0
22595,355,1150.5,ACH,2025-07-11 09:30:10,SY,IN,0,0,0,0,0
22596,1733,1630.5,Wire,2025-08-28 07:15:10,AU,CN,0,0,0,0,0
22597,1830,5721.04,SWIFT,2025-07-12 17:06:32,AF,JP,0,0,0,0,0
22598,753,1798.33,ACH,2025-09-14 12:42:14,JP,DE,0,0,0,0,0
22599,438,4400.16,SWIFT,2025-09-23 11:40:21,SY,DE,0,0,0,0,0
22600,1704,1627.99,Wire,2025-07-31 06:30:01,AE,AE,0,0,0,0,0
22601,1258,388.75,Check,2025-09-01 08:36:26,RU,UK,0,0,0,0,0
22602,198,4901.61,SWIFT,2025-09-16 01:10:46,KP,IN,0,0,0,0,0
22603,1326,11944.99,SWIFT,2025-09-29 03:15:18,AE,CH,0,0,0,0,0
22604,1125,6700.88,Wire,2025-09-13 12:10:41,KP,DE,0,0,0,0,0
22605,500,1640.26,Check,2025-07-20 01:02:38,CA,NL,0,0,0,0,0
22606,1287,141.87,ACH,2025-09-29 10:55:19,LB,US,0,0,0,0,0
22607,1361,251.93,Check,2025-07-04 19:56:06,IN,DE,0,0,0,0,0
22608,310,753.73,Wire,2025-07-15 03:58:22,CA,IR,1,1,0,0,0
22609,1165,2.23,Check,2025-08-24 06:48:14,VE,CN,0,0,0,0,0
22610,1184,1705.92,ACH,2025-07-11 23:17:37,US,UK,0,0,0,0,0
22611,1549,333.49,Check,2025-09-10 13:04:09,SG,IN,0,0,0,0,0
22612,1137,523.15,ACH,2025-07-31 13:54:20,DE,AU,0,0,0,0,0
22613,875,564.08,Check,2025-08-26 23:56:49,FR,FR,0,0,0,0,0
22614,959,2726.29,SWIFT,2025-07-10 16:10:18,IN,FR,0,0,0,0,0
22615,1093,815.81,Wire,2025-08-03 05:28:33,IN,AU,0,0,0,0,0
22616,1051,4232.54,Wire,2025-07-10 00:36:07,AF,DE,0,0,0,0,0
22617,615,3084.8,SWIFT,2025-08-15 09:36:15,AE,CN,0,0,0,0,0
22618,473,629.23,Check,2025-08-15 20:05:45,KP,AU,0,0,0,0,0
22619,1966,3788.02,Check,2025-07-21 03:17:42,AU,CH,0,0,0,0,0
22620,1839,555.76,Check,2025-07-16 11:21:51,US,AU,0,0,0,0,0
22621,1878,490.41,Check,2025-07-05 05:20:46,JP,CH,0,0,0,0,0
22622,1604,1907.44,ACH,2025-09-14 05:29:35,KP,UK,0,0,0,0,0
22623,1712,110.27,SWIFT,2025-08-04 05:15:21,AE,CH,0,0,0,0,0
22624,1754,78.15,Check,2025-07-10 11:29:19,US,VE,1,0,0,0,0
22625,373,4039.42,ACH,2025-09-09 11:48:13,CA,US,0,0,0,0,0
22626,1880,1162.3,SWIFT,2025-07-06 12:00:15,SG,FR,0,0,0,0,0
22627,1259,151.1,Wire,2025-09-17 03:32:18,AU,CH,0,0,0,0,0
22628,1229,2560.26,Check,2025-08-05 12:05:32,JP,IN,0,0,0,0,0
22629,50,559.91,Check,2025-07-12 07:19:14,SY,JP,0,0,0,0,0
22630,1582,5141.08,Check,2025-09-28 10:19:55,IR,US,0,0,0,0,0
22631,1581,1696.45,ACH,2025-07-22 12:12:55,AE,AE,0,0,0,0,0
22632,330,2283.5,Check,2025-09-28 12:18:49,UK,AE,0,0,0,0,0
22633,355,3421.42,Wire,2025-09-16 13:57:49,SY,AF,0,0,0,0,0
22634,458,972.65,Wire,2025-07-24 09:04:50,AU,UK,0,0,0,0,0
22635,952,3122.05,SWIFT,2025-09-23 09:14:07,AE,UK,0,0,0,0,0
22636,236,1147.19,SWIFT,2025-09-24 14:09:31,RU,US,0,0,0,0,0
22637,51,30945.3,SWIFT,2025-09-24 18:55:23,AU,JP,0,0,0,0,0
22638,383,32045.29,Wire,2025-07-26 07:51:12,IR,US,0,0,0,0,0
22639,1944,1647.65,SWIFT,2025-07-30 11:33:33,UK,JP,0,0,0,0,0
22640,1067,2458.59,Wire,2025-09-17 12:31:17,IR,CH,0,0,0,0,0
22641,313,8414.33,SWIFT,2025-09-10 11:35:15,AF,AE,0,0,0,0,0
22642,899,8006.39,SWIFT,2025-07-30 03:20:38,CH,CH,0,0,0,0,0
22643,80,728.22,SWIFT,2025-07-24 06:59:12,US,CH,0,0,0,0,0
22644,1495,543.6,Wire,2025-07-14 19:45:45,AE,UK,0,0,0,0,0
22645,274,2660.93,Check,2025-08-23 06:29:15,VE,AE,0,0,0,0,0
22646,413,76398.24,ACH,2025-07-29 20:52:18,CH,AU,0,0,0,0,0
22647,1354,828.76,SWIFT,2025-09-13 19:50:29,CN,SG,0,0,0,0,0
22648,1331,52.31,Wire,2025-09-16 05:34:14,CA,JP,0,0,0,0,0
